ID,Tweet,Sentiment Polarity
32398,musalman apn hiss tukr naam turant pakistan rakh diya turant islam rashtra ghosit diya,negative
15617,jais bhrast neta desh liy kuch nahi sakt hain lekin desh jati dharm mazhab naam,negative
31521,rajput dhoka larkiyo axha,negative
22716,anjana desh berojgari bahut badi samasya chaipakod bachan lag gay,neutral
24998,beauti fave song friend wed baitha istep mein,neutral
39369,kutt aulad pakistanio tanqe mauka hath nhe jane ghar mulkio taraf zehar,negative
13244,ensid good morn pyar logo,positive
29678,germani wajha europ kutta hota,negative
14552,hume realli go miss journey work home,neutral
15125,amma choic mandatori wow super govern kudo,positive
36887,bajrang dil peopl obey sab shuru hoga drama kafi bjp hilan,positive
623,arjun reddi good main mard dard nahi hota dekhi,positive
27322,mansoor mansoor agar sacha pakistani tweet karo pakistan wajood khatra log,neutral
32293,pure soul like pm joke godhra kand pakistan karwaya,negative
29337,fancaf tran sejun he fat practic room he delici,neutral
3167,jahil think everi voter vote bjp gods bhakt netih mindsick like,negative
21228,surya dear sir enter cabinet modiji wish best luck,neutral
14002,rang past rememb alway help,positive
21209,yogesh cartoon lagti,negative
3771,chal jhootay majak bahut karta,neutral
16145,media azadi bahut prakash saal media fake news nanga nach kya modi,negative
13900,khan hain lanati punjabi jinhon balochistan kharab,negative
12238,lafafa milna band gaya kya abhi abhi tumhar exit poll jab janta tamacha mar diya,negative
25386,ever feel super duper upar lone caus,positive
42655,circuit keni univers pleas open studio india singapor mehanga padta,positive
9039,block karn walo nahi hota bhagod hote jawab nahi sakt block kara dete,negative
6072,wow nice unko mein bahut bahut badhai din asha rakhti sath lein bad turant kaam,neutral
2718,labon na pay haal kabhi samjh nahi khamoshi cheez,neutral
33065,bakshi sun special good sleep bhutni,negative
19312,barh hain zaleel kara rakh diya parchi centuri bani apnay,negative
7788,bachpan mai chuaa mera crush,neutral
10390,championsanthem katori sp india sabka baap cheer squad name indian blue armi,neutral
29009,yeh phir kafi logo jana mushkil gaya,negative
24039,orthodontist said prob brace octob he believ h,neutral
23201,mein acha teri behen rahi hain usko raha,negative
6049,young energet new mo congratul best awaaz modi,positive
20565,abhi yahi pakka nahi parti mein rahega nahi captain sahab warn rakhi,neutral
16175,band karo prayojit natak parivar rokn liy dikahaw natak,negative
14307,sahab qadar mubarak muslim rememb prayer allah bless protect evil eye,positive
12739,hadd arr use bacha leyta video apni gaand thoo bagwan dil,negative
32974,boy amaaaaz chant away new jameen serendip stamped,positive
20204,hukum ministri mili nahi pharji pareshan rahe,neutral
39897,ahha actual zone sorri aag nahi hoga vichar kasam,neutral
15752,nahi kabhi sunegi vais social side hain dikhega,neutral
7142,yahi keht rahe pakistan team elawa kisi mein himmat nahi mujh etna dard zalim,neutral
28041,ahemdabad varanasi aaya airport mera ni,negative
30620,life understand kaptan sit like taiyari nahi exam sir gay hain,neutral
14716,fan captain match nahi jeet sakta waho au eng khwaab nahi haraskta,neutral
11447,geo rakshak iska lynch nahi kya baar chowkidar nahi dekha abhi,positive
23943,nahi bhi hamar gurgaon nahi outsid jinhon gandi,negative
9182,sale feku gappu elect time jisko gaali deraha uski tribut deta biggest hypocrit centuri,negative
45045,sympathis naam chamch mauk mein kafi earn rahe hain,negative
16070,ghatiya log jiski gandi olad maa marni nahi aay pm jail chala paisa,negative
24375,chetan festiv bharat daystobharat,neutral
18603,isko goli maro zaldi varna desh mein astirata fail zayega de droh charg laga jail,negative
22105,jinko puchta ni eidi pic laga hain beecceio khan chaap note rahi,negative
6596,armaal raval suicid karna sahi option nahi aisa karn hoga,neutral
8099,cheezo soul tie would leav heartless keep,neutral
13080,congress soft hindutvva hatkar gandhi nehru clear vichar dhara aana chahiy,neutral
44982,truecompanion good morn good afternoon guru bless sewa simran parmarth dhan dhan,positive
27247,almost noth love tokoha shion perfectli sync tokoha,positive
20733,nan kaan nerd grad feiern ojee besoffen,neutral
2887,barat lekay nahi jati darta kyun dear agay jeet dekhi nahi dewkigaari,positive
14696,col singh veteran armi offic raw offic vand mataram ji ji hind look life,positive
14920,good luck thank run mini marathon tomorrow aid trust,positive
10353,matlab mein hairan hun ais logon zindagi mein karn kaam nahi gaya logon qaid tabsra,negative
39678,vote chor karog modi public pata chal jayega modi acha kamina,negative
1401,india arjun ji punrasar baba ji bikan rajasthan,neutral
9169,congratul dear brother himmat mardmard khuda god bless success whole life,neutral
26458,bade hospit delhi janta karegi newindia mein feku kare tonic,positive
24867,madarchod apni team dekh randi aulad run banaya behen lore teri amma chod dunga madarch,negative
40048,sale muslim vote lekar bahar tera teri olad sapna jayega chara chor dalll,negative
13476,amit shah home minster bahut badhai hoga naya,positive
7999,yesterday birthday influenti peopl music industri right pay respect,positive
10573,ajay bjp modi desh chalna ni ata uska anpadh vyakti apeksha,negative
26916,bhaiya aapko meri satyendra bhaiya taraf janm hardik subhkamnay wish mani happi,positive
7386,aww good express feel kya mean alot glad nakakarel,positive
15039,kon jitega wait watch action pm engvsa cricketkacrown,neutral
16661,great lmao,neutral
39368,sanaaa matlab meray nahi sari sena peechey pare umar,positive
40217,sharma sharma zunaid pehl pucho chahta agar love karta,neutral
4877,ji itali jebloti kuch nahi kya agar opposit itni nikammi hindu virodhi na,neutral
42399,dayar brigad bolk nahi arnav dekho na karn ninja techniqu,neutral
13902,trillion scholarship accept everi school world perfect attend princip,positive
8377,look forward appoint governor complic state follow presid post,positive
3625,sharma govt sirf jumla diya bjp sarkar juml sewa,neutral
1344,tera pichwada modi jate jali padi tabs pichwad jagah muh hag rahe,positive
45022,arpit yadav nahi karegi,neutral
26299,think aapko sirf dream focu karna chahiy team bano free team,positive
3233,composit guy keht pate yeh log,negative
21602,kahani afghan lanat asli pukhtoon hien,negative
9190,itarsi ward parsad bjp sare vote congr parti dilwana chaht visva nahi hot,neutral
33484,song pehli baar pyar mein kabhi kabhi vishal dadlani,positive
21229,nikhil wish happi birthday nikhil anya,positive
14195,bachhon baap apnay baap dufnan nahi sakey thei haram doulat waja,negative
14753,true need worri mass devta king,neutral
21588,safedi chala rahe hain sala temp like jannat,neutral
29548,di aapko birthday meri umar aapko lag jay happiest birthday bhagwan aapko,positive
6438,dula bana photograph hamar handsom dule photo kicho ishqsubhanallah,positive
35014,sir pm banan parbhout badhiya sir hamar desh bahut bada mudda,positive
41923,ou chalo na khud pehan,neutral
27870,hope best apka ashirwad chahiy,positive
16763,kyu tumhari parti gandi mahan bataya layak ni gods bharat ratna award milna chahiy,negative
39923,dekho bhaiyon tension nahin leni hojaega grade jayeng job lag jayegi life goal achiev krloge,neutral
30751,namaskar leta di aapk kithan feesdi sehmat hun lekin virodhi desh gaddar,neutral
31016,manish shri narendra modi mere jaan jaan samrat meri madad sakt hain mein divya,neutral
17633,ye understand feel right trust realli,neutral
1192,rohatgi tere maa baap bohot badhiya sikhaya certif batna sabko kon kaisa chamcha,negative
42648,congrat kukkur premi shri sir given vote cracker yukt diwali pl care hindu,positive
17489,paper banan liy committe itn prof thik ni banta ins ncert bahar jate,negative
35116,sir train nijamuddin express khane peen bach milk vivastha ni kripa,positive
24013,suwar pill atnkbadi log atnkbadi vote dete bjp kabhi nahi kyu,negative
29620,kon tumhari behen bhag gaya salay barway,negative
41435,badshaahoon agay letn wala deal panah mangn wala bhagoora nawaz shareef nahi hota sir,negative
36672,sharma sharma diya na gobar tukbandi bithani pehl soch liya karo,neutral
13718,great feel like pray subh isha time studi show pray two salah time increas healthier life,neutral
13990,dekhiy vaibhav humar thik badhiya perform weekend superdancerchapt mein raat baje,neutral
38730,pandey thank girl imma tri best,positive
196,narendra modi badhayi varanasi niwasi hamar ilak sadak kafi nahi raha,neutral
15340,kehna chaht pamphlet wali incid liy,neutral
39204,logic ha mohabbat nikah bad hoti pehl wali nahi mein rhi meri mangi,neutral
28039,terrorist nahi bana na america airport mein nanga hona kuran,negative
35732,ungezwa ngay uzi know liy part twirrer,positive
39819,love kabhi mumbai ghar chai peen,positive
24152,khel bring biggest super exclus indianfootbal keep watch space,neutral
9454,jooti parti bolta surkh adalt saza hoti bolta awam jeet,neutral
2651,log lad pate nahi janta media dosh dete agar tumh lagta media bika,positive
24237,usk baap uski hawa nikal gay ched doodn,negative
16437,shayad pais nahi mile dil media ais baat karah hain baat nahi pais,neutral
29619,muji khan samajh mein nasmajh doodh pata bacha samajhdar hain,negative
33895,modiji itna lokpriya film bharat film itihaa sabs badi hit film,positive
33987,news awaaz sare desh bashi pucho hame asha modi apka interview jariy,neutral
14128,problem hindu muslim problem muslim everi muslim want,negative
1835,sabhi birodhiyo pichra jansankhya growth kais karn hui kya modi,neutral
13542,even muslim gaali log mazhab ajat hain,negative
15431,hona kuch log apn bacho mar khayeng bacha janega uska baap unki,negative
21558,bhansali wala kaam nahi aaega gulli simmba,neutral
1593,team lathi goli sarkar nahi chalegi nahi chalegi,negative
26519,news hote bhajpa karykarta darn news mahila sath marpeet jhutha sabit dega dega,negative
19797,wickedgam lolwa bhi kyun pubg pubg galti ism ghant game khelog mareng log ghar wale nahi,positive
12204,sir pranam intezaar ahmad sultanpur sir hmne tweet madhyam apni sthit,neutral
33957,koppi amarind pura likh na bhi congress kutta na ghar na ghat,negative
24229,log standard tamil compulsori diy nahi dekhta unhon exam chal rahe,neutral
9026,sharma abhi sirf stoke sikhaya bsdk nahi,negative
37952,bloodi mari love episod super spooki bloodi mari myth favorit,positive
4760,good morn guru pata dhan dhan satguru tera aasra pata need piou,positive
28324,chitra agar exit poll galat sabit patrakarita chod din,negative
13190,good rang pata dhan dhan satguru tera aasra bless keep mind everytim,neutral
30408,agre teri bahno jaisa acha mil nahi meray pass meray pass arshaa,neutral
4777,love mom scare click lmao,negative
12981,chhipa remain control media hate killer crimin bank,negative
35652,matlab bada wala harami pais mein badalta hoga panchur lagan,negative
28320,jumaani wish happi birthday ganga dedic jiyo hajaro saal,positive
18241,teri politic nafeat chal rahi tujh apn vote bank chinta kanhi modi usm sindh na laga,negative
44362,secretofposit guru bachahan yadi malik subha sham adha ghanta simran kare yaad,positive
17810,jitni bahutmat chunav jata hisab pure india intellectu baki school,neutral
24423,firstpost copyeditor result bad choti,neutral
17391,sale pehchan ganga dilvaya iski aukat kya isk jais tukd tukd gang walo kashmi,negative
14954,bahut bahut bhadhyai hamar new india defenc minist banan ba request,positive
32983,fluffyguy india pehl famou hone chakki sala googl fore,negative
13061,beabaru jaisa openar aajtak duniya nahi dekha uski jaisa openar india aggli sall nahi milega,neutral
19510,reason lost think mp job traffic ticket tatkal ticket,neutral
30192,aditi aaps ba bata nahi kahi bura na lage,neutral
24079,nicool side mein khelt chutiya ghaa kitn liy log nahi mile londh isko jate,negative
37349,tumhar awari mar shikar raaami potato nobita chanda good,neutral
1704,kutt jinda jala,negative
45037,nitesh kumar indirectli say bada mein kar bjp humey proportion seatein nahi koyi,neutral
25521,lost bhul gayi wali yaad aaya,neutral
14157,everi fan girl golden dream love meri jaan,positive
1897,sir aapko bolna congress join kart shri,positive
15761,mother fucker janta nahi mat crpf jawan famili pehl,negative
22797,thank superstar bhi jaan step done congress done good job,positive
14900,agar tumhar jais chu idea india sekoolar muslim vote na chillak economi campaign chillat feku,negative
24111,sharma sharma,neutral
36969,biggest shame patidar shameless purson gujarat dark shadow gujarat shame,negative
4135,nice pic nice look gorgeou laura lehsun thik logic behind someon profil pic,positive
41062,ujjain aay famou kasar kulfi nahi khaayi khaya famouskikulfi best thing ujjain musthav,positive
2050,bahut bahut subhkamna sir yuva aaps yahi umid humar desh ujjaw,positive
19992,kitna nikkama bata umar mein maa kaam karn majboor kardiya krishna,negative
21768,month corrupt nahi saal aapki andhi suport nateeja bano totay,positive
13206,rohit bhi keep india side everi friday pakistani media praiseworthi keep,positive
37244,sale angrez olad tere bapu konsa idhar rastbhakti dekhi foot sale bhadv olad,negative
29353,patrag congress dhajjiya udaat na bahut maza sir jeet gay sir hama,negative
